flow_id,source_ip,destination_ip,source_port,destination_port,protocol,tls_version,ja3_fingerprint,flow_duration_ms,packet_count,avg_packet_size,packet_size_std,inter_arrival_time_ms,burstiness_score,bytes_sent,bytes_received,upload_download_ratio,dns_over_https,vpn_usage,tor_usage,failed_connection_attempts,packet_entropy,session_start_hour,weekend_access,label
145,10.155.100.243,215.201.142.64,56912,80,Tor,TLS1.2,ja3_14,324.21,81,500.57,101.3,36.38,0.437,30905,49389,0.626,0,0,0,2,3.994,14,0,Allowed
146,10.191.154.241,209.218.157.114,27155,9050,Tor,TLS1.2,ja3_11,248.06,235,614.76,77.16,17.14,0.169,83353,182824,0.456,1,0,0,0,4.99,13,1,Allowed
147,192.168.12.42,210.226.5.222,63518,853,Tor,TLS1.3,ja3_3,518.57,257,847.91,145.65,12.82,0.565,116191,247459,0.47,1,1,1,4,7.33,2,0,Restricted
148,192.168.36.86,188.217.243.153,49821,1194,HTTPS,TLS1.2,ja3_19,220.74,247,683.81,142.03,27.51,0.244,95224,158453,0.601,0,0,0,1,4.172,17,1,Allowed
149,172.28.182.88,125.221.130.224,24197,9050,Tor,TLS1.2,ja3_10,621.61,430,666.44,106.13,10.0,0.625,213745,311441,0.686,1,1,1,7,7.316,19,1,Restricted
150,10.104.1.194,206.88.78.240,11164,9050,HTTPS,TLS1.2,ja3_12,153.1,219,450.95,137.78,25.15,0.245,50552,133708,0.378,0,0,0,0,3.613,17,1,Allowed
151,10.159.60.158,92.88.11.25,38648,853,DoH,TLS1.2,ja3_20,370.92,212,579.22,39.71,33.41,0.14,67813,159926,0.424,1,0,0,2,4.809,21,1,Allowed
152,192.168.126.114,206.90.174.146,47076,1194,QUIC,TLS1.3,ja3_1,265.27,245,571.39,100.97,26.93,0.247,110626,155778,0.71,1,0,0,0,4.696,5,0,Allowed
153,10.100.16.153,138.194.81.122,5584,853,Tor,TLS1.2,ja3_3,684.43,589,877.49,115.95,12.79,0.946,236996,462068,0.513,1,1,1,7,6.88,23,0,Restricted
154,10.117.199.142,214.176.156.66,23364,853,QUIC,TLS1.3,ja3_11,270.09,230,590.62,142.14,25.32,0.156,89157,104983,0.849,1,0,0,1,3.877,18,0,Allowed
155,10.39.147.19,94.150.103.96,11340,80,TLS,TLS1.2,ja3_9,1195.11,455,1329.61,116.52,11.66,0.833,313946,571258,0.55,1,1,0,6,8.545,14,1,Suspicious
156,192.168.210.50,209.178.237.203,28167,1194,HTTPS,TLS1.2,ja3_12,312.85,56,493.27,120.11,30.13,0.344,13619,21453,0.635,1,0,0,0,3.739,13,0,Allowed
157,192.168.72.220,220.134.176.195,35557,1194,TLS,TLS1.2,ja3_13,289.72,46,589.25,154.63,18.83,0.338,16539,26707,0.619,1,0,0,0,4.565,19,0,Allowed
158,192.168.220.104,212.132.130.66,62976,853,HTTPS,TLS1.3,ja3_10,369.05,97,517.5,92.12,18.03,0.281,23888,54974,0.435,1,0,0,1,3.677,10,0,Allowed
159,172.19.221.77,128.166.155.205,12538,853,DoH,TLS1.2,ja3_17,298.78,227,624.82,140.28,22.04,0.204,93388,141758,0.659,1,0,0,0,4.456,17,1,Allowed
160,192.168.8.103,57.116.142.156,29612,443,DoH,TLS1.2,ja3_11,190.25,205,495.05,63.53,22.25,0.359,56522,138524,0.408,0,0,0,2,3.581,18,1,Allowed
161,192.168.221.171,208.178.237.9,19997,443,DoH,TLS1.2,ja3_11,720.58,446,946.5,137.8,12.67,0.733,280192,555577,0.504,1,1,1,6,6.933,5,1,Restricted
162,172.22.15.6,148.105.246.227,6799,9050,TLS,TLS1.2,ja3_14,791.22,599,1295.26,117.35,12.68,0.853,336659,910131,0.37,1,1,1,7,7.423,18,1,Suspicious
163,172.28.113.11,16.41.24.1,58074,1194,Tor,TLS1.3,ja3_8,524.37,460,819.75,138.78,17.2,0.602,233734,476797,0.49,1,1,1,5,6.469,10,0,Restricted
164,192.168.233.124,186.251.125.10,35797,80,HTTPS,TLS1.3,ja3_12,379.68,192,539.92,93.51,20.7,0.302,81936,117544,0.697,0,0,0,0,3.776,23,0,Allowed
165,192.168.252.84,217.46.236.74,17799,853,HTTPS,TLS1.2,ja3_3,416.45,134,533.09,182.97,24.3,0.298,43454,78092,0.556,0,0,0,2,4.487,5,1,Allowed
166,10.100.191.125,169.87.21.225,45662,80,Tor,TLS1.3,ja3_11,464.5,61,568.4,81.39,19.55,0.281,17666,46552,0.379,1,0,0,1,3.81,4,1,Allowed
167,172.30.244.187,93.79.122.91,42402,1194,QUIC,TLS1.2,ja3_12,367.01,188,546.33,91.52,37.26,0.203,81280,123103,0.66,1,0,0,2,4.768,16,0,Allowed
168,10.10.226.204,179.88.75.199,3488,443,QUIC,TLS1.3,ja3_3,331.98,66,446.52,97.2,26.4,0.288,23164,29196,0.793,1,0,0,1,4.018,20,0,Allowed
169,192.168.141.160,21.86.220.234,31348,80,VPN,TLS1.2,ja3_15,422.1,218,857.58,122.75,8.24,0.848,86115,126193,0.682,1,1,1,3,6.802,18,0,Restricted
170,172.26.186.144,202.51.44.88,33881,853,TLS,TLS1.3,ja3_4,283.28,145,630.16,90.23,26.23,0.205,60582,77551,0.781,1,0,0,1,4.084,10,0,Allowed
171,10.180.166.211,193.113.132.54,3589,853,Tor,TLS1.3,ja3_15,846.67,433,975.92,211.88,14.34,0.854,297659,265481,1.121,1,0,1,7,7.378,16,0,Restricted
172,10.110.243.34,190.72.44.209,26413,9050,QUIC,TLS1.2,ja3_11,350.74,109,487.21,136.63,28.89,0.29,39864,74192,0.537,1,0,0,2,4.41,2,1,Allowed
173,172.25.229.179,197.51.239.185,19645,1194,Tor,TLS1.2,ja3_11,331.51,93,484.63,89.37,12.44,0.347,30568,27158,1.126,1,0,0,2,4.369,2,0,Allowed
174,172.17.53.42,196.189.187.0,64442,9050,HTTPS,TLS1.2,ja3_10,922.76,454,871.15,95.92,11.79,0.806,269407,254008,1.061,1,1,1,7,9.079,17,1,Suspicious
175,192.168.104.89,210.245.21.103,54316,853,Tor,TLS1.2,ja3_14,551.82,351,1151.24,119.88,10.64,0.669,215658,496183,0.435,1,1,1,5,7.026,16,1,Restricted
176,10.144.210.86,194.219.168.90,12837,853,QUIC,TLS1.3,ja3_7,242.65,185,625.83,54.67,29.09,0.078,63512,75259,0.844,1,0,0,1,4.6,7,0,Allowed
177,192.168.0.102,50.162.94.217,56364,443,VPN,TLS1.2,ja3_11,448.94,86,599.41,82.32,29.19,0.227,23059,47834,0.482,1,0,0,0,4.728,19,0,Allowed
178,192.168.138.88,40.149.49.241,11657,853,Tor,TLS1.2,ja3_15,692.74,458,862.78,121.7,16.35,0.888,162201,244739,0.663,1,0,1,3,7.617,1,1,Restricted
179,172.19.34.188,145.13.252.44,64566,9050,VPN,TLS1.3,ja3_15,253.33,103,507.78,74.47,29.63,0.148,24813,64963,0.382,0,0,0,0,4.285,7,0,Allowed
180,10.3.239.11,22.54.120.17,60266,853,QUIC,TLS1.3,ja3_15,278.06,123,456.41,85.02,7.77,0.298,37207,76644,0.485,1,0,0,0,5.086,9,1,Allowed
181,10.133.208.92,210.101.173.180,64349,853,HTTPS,TLS1.2,ja3_9,759.63,305,802.36,91.89,8.43,0.736,180583,199327,0.906,1,1,1,4,6.912,1,1,Restricted
182,10.225.75.31,108.156.45.119,47646,80,TLS,TLS1.3,ja3_3,663.52,918,1126.09,81.66,7.49,0.86,449235,816069,0.55,1,1,0,13,7.556,5,1,Suspicious
183,192.168.103.71,161.251.188.6,55487,9050,TLS,TLS1.2,ja3_15,363.54,204,578.1,76.1,35.14,0.393,73841,114530,0.645,0,0,0,1,4.012,11,0,Allowed
184,172.23.223.12,154.217.200.255,33923,1194,HTTPS,TLS1.3,ja3_3,251.41,110,556.4,177.03,27.09,0.235,41220,63412,0.65,1,0,0,1,4.042,11,0,Allowed
185,172.24.102.159,132.77.143.180,56020,1194,HTTPS,TLS1.2,ja3_2,293.39,104,630.97,90.98,11.3,0.319,37498,46772,0.802,0,0,0,1,4.915,9,1,Allowed
186,192.168.48.250,19.167.185.53,50755,9050,DoH,TLS1.2,ja3_3,652.5,258,787.57,94.52,14.6,0.863,118603,130361,0.91,1,0,1,6,6.896,0,1,Restricted
187,10.212.118.85,207.211.7.66,36990,80,VPN,TLS1.3,ja3_4,363.64,182,499.72,148.31,28.61,0.243,43833,118439,0.37,0,0,0,2,3.945,9,0,Allowed
188,192.168.56.210,39.246.80.33,16650,9050,Tor,TLS1.3,ja3_3,401.17,206,526.66,103.79,15.62,0.371,71898,136447,0.527,0,0,0,0,4.161,3,1,Allowed
189,10.127.214.67,128.108.245.6,42439,80,VPN,TLS1.2,ja3_5,552.65,271,1030.95,152.7,9.73,0.517,200925,256135,0.784,1,0,1,6,7.08,9,1,Restricted
190,10.95.255.230,200.210.238.130,16789,80,DoH,TLS1.2,ja3_3,366.7,42,555.43,105.03,30.12,0.339,17703,17148,1.032,1,0,0,1,3.777,16,1,Allowed
191,172.30.98.63,155.98.240.148,26612,9050,TLS,TLS1.3,ja3_12,380.28,149,753.49,98.02,26.1,0.292,48656,146617,0.332,0,0,0,2,4.039,8,0,Allowed
192,10.132.166.189,26.46.104.117,23620,853,Tor,TLS1.2,ja3_19,329.4,201,551.94,98.43,33.47,0.294,51740,144836,0.357,0,0,0,2,4.426,23,1,Allowed
193,172.19.75.4,202.150.227.242,36807,1194,Tor,TLS1.2,ja3_15,258.08,228,454.88,76.0,23.47,0.303,55458,86827,0.639,1,0,0,0,4.067,22,1,Allowed
194,10.172.166.236,159.234.37.79,5159,9050,TLS,TLS1.3,ja3_7,658.37,476,927.67,156.47,14.93,0.589,196577,295739,0.665,1,0,1,5,6.664,1,0,Restricted
195,10.34.20.99,130.35.245.243,62193,1194,VPN,TLS1.3,ja3_18,1037.45,575,1010.24,164.0,12.92,0.87,366483,691524,0.53,1,1,1,6,8.011,15,1,Suspicious
196,10.36.19.246,199.77.234.157,19774,1194,TLS,TLS1.3,ja3_9,262.83,206,584.35,127.04,27.29,0.261,56197,135329,0.415,0,0,0,2,4.349,3,1,Allowed
197,192.168.202.7,206.50.80.33,49737,9050,DoH,TLS1.3,ja3_6,382.29,181,532.06,73.91,21.43,0.273,73329,75714,0.968,1,0,0,2,4.416,15,1,Allowed
198,10.72.123.119,168.124.59.24,53528,443,Tor,TLS1.3,ja3_3,388.57,111,572.58,115.79,29.48,0.27,28698,59120,0.485,1,0,0,1,3.631,13,0,Allowed
199,172.17.100.78,89.225.42.228,7747,443,QUIC,TLS1.3,ja3_10,714.9,483,890.23,150.97,17.65,0.695,175088,589179,0.297,1,1,1,4,6.879,14,1,Restricted
200,192.168.24.189,156.177.31.48,24062,9050,TLS,TLS1.3,ja3_20,182.26,220,475.16,110.82,31.52,0.257,64423,70794,0.91,1,0,0,2,4.604,13,1,Allowed
201,172.29.94.117,217.82.176.231,5941,9050,QUIC,TLS1.2,ja3_1,728.67,267,711.48,173.47,10.81,0.539,142644,247298,0.577,1,0,1,5,7.312,4,1,Restricted
202,10.148.40.154,33.127.230.163,16490,1194,QUIC,TLS1.3,ja3_19,169.92,89,454.15,102.64,17.36,0.399,25437,45555,0.558,0,0,0,1,4.257,1,0,Allowed
203,10.13.180.180,193.200.46.80,25404,9050,TLS,TLS1.2,ja3_17,681.82,415,819.19,142.47,9.14,0.872,265962,210815,1.262,1,1,1,3,6.966,11,1,Restricted
204,192.168.238.53,145.145.247.252,17382,443,TLS,TLS1.2,ja3_16,370.86,132,508.57,128.05,26.45,0.294,31432,91196,0.345,1,0,0,2,4.638,16,1,Allowed
205,10.139.114.83,64.234.155.245,18179,1194,Tor,TLS1.3,ja3_7,853.81,891,1314.83,35.9,7.19,0.962,914026,1265840,0.722,1,1,0,8,8.355,19,1,Suspicious
206,172.20.82.182,158.62.41.153,14142,443,HTTPS,TLS1.2,ja3_15,746.79,579,904.36,127.21,18.78,0.638,307816,502874,0.612,1,1,1,3,7.078,5,1,Restricted
207,10.152.244.202,201.220.164.112,44791,1194,Tor,TLS1.2,ja3_18,914.84,448,1444.47,68.99,6.48,0.649,260832,501683,0.52,1,1,1,8,7.075,17,1,Suspicious
208,10.82.138.120,193.124.72.255,47673,853,QUIC,TLS1.2,ja3_4,871.18,948,1262.67,143.5,6.27,0.888,615055,1501731,0.41,1,1,0,10,9.165,6,0,Suspicious
209,172.26.39.255,178.112.94.9,2746,1194,VPN,TLS1.3,ja3_15,294.87,166,633.06,99.34,25.52,0.265,53583,96224,0.557,1,0,0,2,4.235,17,0,Allowed
210,172.30.155.245,137.58.131.145,5332,1194,DoH,TLS1.3,ja3_17,506.22,289,719.69,156.02,5.66,0.727,162652,261433,0.622,1,0,1,6,7.203,13,1,Restricted
211,10.45.22.86,92.150.18.26,9237,1194,Tor,TLS1.2,ja3_15,512.67,1058,1121.73,94.83,6.16,0.793,757799,1233866,0.614,1,1,0,5,7.971,14,1,Suspicious
212,10.203.205.221,204.107.27.63,51341,853,DoH,TLS1.2,ja3_4,398.11,233,533.58,160.5,30.15,0.391,93892,134140,0.7,0,0,0,1,3.794,16,0,Allowed
213,172.26.71.30,146.195.16.144,22169,853,QUIC,TLS1.3,ja3_3,208.5,120,458.74,123.8,25.04,0.336,37320,56479,0.661,0,0,0,0,3.663,8,0,Allowed
214,172.27.1.191,67.199.84.232,9227,1194,VPN,TLS1.2,ja3_17,629.04,493,816.4,68.02,11.59,0.78,297133,464468,0.64,1,1,1,3,6.922,20,0,Restricted
215,192.168.150.196,175.206.213.207,12243,80,Tor,TLS1.3,ja3_19,480.84,487,1084.02,136.27,9.02,0.606,384836,678929,0.567,1,0,1,4,6.562,1,0,Restricted
216,10.17.144.136,39.219.161.249,43696,853,VPN,TLS1.3,ja3_20,278.21,163,539.26,117.38,29.86,0.363,59363,79077,0.751,1,0,0,1,3.326,20,0,Allowed
217,10.184.99.49,129.28.18.147,43092,1194,DoH,TLS1.2,ja3_13,112.04,202,529.74,131.71,17.71,0.223,57381,70343,0.816,1,0,0,0,3.985,9,1,Allowed
218,192.168.208.9,165.183.251.188,11383,9050,DoH,TLS1.3,ja3_15,321.75,104,415.32,160.53,20.16,0.377,19096,31699,0.602,0,0,0,1,5.008,6,1,Allowed
219,192.168.218.221,200.210.83.220,57482,1194,Tor,TLS1.3,ja3_13,645.13,321,902.8,78.75,13.67,0.523,129381,395496,0.327,1,1,1,5,6.42,4,1,Restricted
220,192.168.57.21,201.27.3.234,21937,853,DoH,TLS1.2,ja3_9,674.23,325,969.7,92.77,10.66,0.817,175158,286286,0.612,1,0,1,3,7.148,14,0,Restricted
221,172.31.200.201,71.192.207.22,20043,9050,VPN,TLS1.3,ja3_8,258.7,126,592.32,96.32,12.77,0.315,43001,62830,0.684,0,0,0,1,3.61,5,1,Allowed
222,10.84.19.163,145.42.155.133,13464,853,DoH,TLS1.3,ja3_16,911.0,898,981.83,137.29,6.14,0.837,410950,940218,0.437,1,1,1,9,7.564,9,1,Suspicious
223,10.74.124.27,194.72.107.53,34148,9050,HTTPS,TLS1.2,ja3_19,388.08,58,508.25,188.54,28.39,0.357,14165,27005,0.525,1,0,0,1,4.628,11,0,Allowed
224,192.168.90.54,131.44.27.32,40182,9050,QUIC,TLS1.2,ja3_4,320.3,212,547.59,136.37,21.59,0.178,67724,73180,0.925,1,0,0,2,4.32,13,0,Allowed
225,172.23.101.61,133.188.233.52,51084,9050,QUIC,TLS1.2,ja3_13,877.57,703,1149.02,78.96,12.89,0.863,353370,972299,0.363,1,1,1,13,7.603,1,0,Suspicious
226,192.168.10.102,122.185.126.105,5842,9050,VPN,TLS1.3,ja3_18,252.35,242,396.02,168.11,24.53,0.56,73553,85275,0.863,1,0,0,1,3.578,8,0,Allowed
227,172.25.12.34,160.41.221.19,26838,1194,QUIC,TLS1.3,ja3_5,333.18,148,592.91,172.22,26.84,0.124,51825,122579,0.423,0,0,0,2,3.344,6,1,Allowed
228,10.228.91.115,150.142.170.52,3574,853,Tor,TLS1.3,ja3_16,721.23,388,761.54,17.09,15.85,0.622,227679,181804,1.252,1,0,1,5,6.568,16,1,Restricted
229,10.129.38.17,182.121.195.164,22517,80,QUIC,TLS1.2,ja3_13,414.07,243,706.57,165.79,23.55,0.376,123925,141306,0.877,0,0,0,1,4.751,19,1,Allowed
230,192.168.11.234,163.153.84.109,47471,80,QUIC,TLS1.3,ja3_1,671.67,234,995.31,125.08,14.05,0.773,150325,156250,0.962,1,1,1,3,7.206,11,1,Restricted
231,10.12.203.65,151.126.13.9,39277,1194,Tor,TLS1.2,ja3_20,554.91,387,817.98,109.22,11.9,0.536,199689,366637,0.545,1,1,1,5,6.347,15,1,Restricted
232,192.168.7.154,184.6.208.163,48301,443,VPN,TLS1.3,ja3_6,870.95,510,1158.59,95.16,10.38,0.839,286249,762663,0.375,1,1,0,6,6.991,16,1,Suspicious
233,172.20.10.96,9.6.229.75,3093,80,Tor,TLS1.2,ja3_7,278.84,104,422.59,49.86,20.45,0.262,27230,34079,0.799,0,0,0,1,3.851,0,1,Allowed
234,172.30.58.234,201.110.115.156,28087,853,DoH,TLS1.3,ja3_2,404.06,93,668.5,113.48,22.13,0.348,26653,71253,0.374,0,0,0,1,3.775,22,0,Allowed
235,172.28.64.28,177.201.13.63,44423,9050,VPN,TLS1.3,ja3_11,697.09,211,980.71,102.19,8.11,0.748,123884,171218,0.724,1,1,1,6,7.202,5,1,Restricted
236,192.168.37.150,211.6.202.136,36824,1194,Tor,TLS1.3,ja3_20,840.98,1175,1150.29,125.43,5.16,0.8,542699,1077834,0.504,1,1,1,10,7.808,15,0,Suspicious
237,10.66.17.36,221.226.25.193,37598,1194,HTTPS,TLS1.3,ja3_10,1092.53,851,971.23,126.64,11.38,0.828,591434,1085630,0.545,1,1,1,7,7.411,22,0,Suspicious
238,10.158.124.246,45.6.141.150,21801,9050,QUIC,TLS1.3,ja3_10,738.57,416,985.09,123.88,11.45,0.739,279294,247308,1.129,1,1,1,7,6.959,3,1,Restricted
239,172.27.53.21,205.21.167.99,54657,1194,HTTPS,TLS1.3,ja3_2,971.59,1112,1178.34,125.52,5.55,0.865,579348,1605731,0.361,1,1,1,5,7.834,9,0,Suspicious
240,172.19.229.137,217.73.102.136,44013,1194,Tor,TLS1.3,ja3_7,220.3,245,514.95,117.85,25.84,0.333,89362,75988,1.176,1,0,0,0,4.138,6,1,Allowed
241,192.168.240.128,108.97.127.159,10020,443,VPN,TLS1.2,ja3_8,1012.0,858,1057.04,80.14,8.98,0.677,627783,1014115,0.619,1,1,1,6,8.469,1,0,Suspicious
242,10.96.231.100,158.253.191.0,7590,9050,QUIC,TLS1.3,ja3_4,545.64,348,964.81,159.39,15.02,0.69,225922,327201,0.69,1,0,1,6,6.826,21,0,Restricted
243,172.31.24.2,28.4.220.170,27691,9050,DoH,TLS1.2,ja3_10,303.27,83,485.34,84.92,25.93,0.309,17722,46343,0.382,0,0,0,0,4.045,10,1,Allowed
244,10.32.210.78,8.25.94.134,43773,80,HTTPS,TLS1.2,ja3_6,729.08,571,929.17,110.36,11.27,0.75,214329,515318,0.416,1,0,1,4,7.325,13,0,Restricted
245,172.16.133.150,194.0.241.97,55825,9050,DoH,TLS1.2,ja3_10,978.93,1194,1103.37,120.69,9.64,0.756,830164,870959,0.953,1,1,0,5,8.357,1,0,Suspicious
246,10.60.213.50,22.240.71.208,61871,1194,QUIC,TLS1.3,ja3_18,399.52,46,428.02,91.18,16.88,0.279,10617,17668,0.601,0,0,0,0,3.556,16,1,Allowed
247,192.168.53.181,1.104.208.58,56799,80,DoH,TLS1.3,ja3_7,731.82,458,1124.71,96.68,8.15,0.864,268462,336143,0.799,1,1,0,13,7.922,3,1,Suspicious
248,192.168.122.36,148.123.161.26,43510,1194,Tor,TLS1.2,ja3_1,367.93,143,490.55,182.05,20.22,0.434,54511,86153,0.633,1,0,0,2,4.146,23,1,Allowed
249,10.186.117.119,207.124.10.97,12525,80,Tor,TLS1.3,ja3_14,749.95,224,902.09,128.81,12.92,0.574,143979,214725,0.671,1,0,1,6,6.753,16,1,Restricted
250,172.22.149.204,109.77.148.224,13133,853,DoH,TLS1.3,ja3_8,235.13,91,576.06,75.98,22.78,0.196,28041,61856,0.453,0,0,0,2,4.989,0,1,Allowed
251,172.23.206.187,154.62.10.86,50422,1194,QUIC,TLS1.3,ja3_19,212.87,217,493.57,114.55,25.37,0.389,55776,129474,0.431,1,0,0,1,4.757,23,0,Allowed
252,172.23.22.98,170.132.25.251,46425,853,TLS,TLS1.2,ja3_15,285.57,241,586.45,168.05,24.11,0.309,66727,136653,0.488,1,0,0,1,4.406,9,0,Allowed
253,172.30.228.123,223.212.219.138,46262,443,Tor,TLS1.3,ja3_12,109.95,109,636.98,140.94,26.09,0.376,30796,77014,0.4,1,0,0,0,4.178,19,0,Allowed
254,192.168.186.134,102.172.245.81,32362,853,DoH,TLS1.3,ja3_14,365.86,94,342.76,117.18,24.71,0.302,15645,19667,0.795,0,0,0,2,4.512,22,1,Allowed
255,192.168.156.157,184.50.177.32,50953,853,Tor,TLS1.2,ja3_17,638.93,561,817.76,134.06,17.27,0.616,271018,538891,0.503,1,0,1,4,7.633,14,1,Restricted
256,10.123.142.254,118.158.68.55,5071,80,VPN,TLS1.2,ja3_19,299.49,176,607.58,174.68,17.24,0.223,78507,131265,0.598,0,0,0,1,4.436,17,0,Allowed
257,192.168.111.140,78.113.8.152,8641,853,Tor,TLS1.3,ja3_3,262.4,140,621.57,129.31,12.3,0.261,43363,80250,0.54,1,0,0,2,4.434,16,1,Allowed
258,192.168.36.212,124.58.233.189,9671,80,DoH,TLS1.3,ja3_19,944.55,1024,1624.38,125.26,3.61,1.0,961003,1364689,0.704,1,1,1,8,7.646,1,1,Suspicious
259,172.29.208.103,15.150.10.79,48424,443,DoH,TLS1.3,ja3_1,651.71,402,1024.47,86.61,4.34,0.813,288577,322449,0.895,1,1,1,3,6.891,23,0,Restricted
260,10.223.207.251,13.87.18.36,28791,1194,Tor,TLS1.2,ja3_18,431.07,570,791.45,93.34,14.83,0.868,231428,398094,0.581,1,0,1,5,6.789,1,0,Restricted
261,10.225.143.90,202.31.36.85,3103,1194,DoH,TLS1.2,ja3_5,973.63,952,1071.63,73.61,10.76,0.84,528743,1096750,0.482,1,1,1,6,8.556,20,1,Suspicious
262,10.157.14.89,213.81.82.103,30419,9050,DoH,TLS1.2,ja3_18,91.66,63,557.37,126.96,23.1,0.188,25658,22407,1.145,1,0,0,2,3.734,4,1,Allowed
263,192.168.255.119,192.195.11.245,35682,853,Tor,TLS1.2,ja3_1,308.76,155,621.95,156.84,29.47,0.385,54958,60739,0.905,1,0,0,1,3.96,0,1,Allowed
264,10.82.222.177,201.197.11.188,35884,9050,HTTPS,TLS1.2,ja3_15,253.43,124,577.81,99.42,22.08,0.246,37370,56196,0.665,1,0,0,1,4.217,11,0,Allowed
265,192.168.154.147,32.220.244.193,3135,9050,VPN,TLS1.2,ja3_8,231.68,224,647.39,87.68,29.92,0.28,79522,191645,0.415,0,0,0,1,4.767,6,0,Allowed
266,192.168.95.199,112.100.93.53,30281,80,Tor,TLS1.2,ja3_8,419.79,71,502.2,102.34,33.53,0.439,16648,43661,0.381,0,0,0,2,4.689,23,0,Allowed
267,192.168.225.5,219.79.27.152,36397,853,TLS,TLS1.2,ja3_17,313.76,104,595.48,82.92,25.63,0.173,42322,45683,0.926,0,0,0,0,4.596,9,0,Allowed
268,10.30.60.12,137.145.195.106,38869,80,Tor,TLS1.3,ja3_8,1046.89,806,1092.71,117.4,9.35,0.822,396369,1127658,0.351,1,1,1,11,7.611,9,0,Suspicious
269,172.16.145.246,179.80.200.77,28127,1194,QUIC,TLS1.2,ja3_18,979.11,475,1069.26,147.26,7.8,0.901,339491,481620,0.705,1,1,0,9,7.243,18,0,Suspicious
270,172.23.200.209,69.119.143.31,37452,9050,TLS,TLS1.3,ja3_13,614.72,571,711.96,117.49,13.97,0.829,182836,503295,0.363,1,1,1,6,5.645,16,1,Restricted
271,192.168.30.109,199.149.211.214,10803,1194,DoH,TLS1.2,ja3_18,673.18,367,1007.54,166.19,13.45,0.713,155548,371185,0.419,1,1,1,7,6.64,15,0,Restricted
272,192.168.76.174,55.98.191.2,57223,853,DoH,TLS1.2,ja3_18,933.69,494,1204.82,128.05,9.26,0.889,311825,495214,0.63,1,1,1,7,7.537,13,1,Suspicious
273,10.183.101.230,191.84.194.152,26479,853,QUIC,TLS1.2,ja3_11,488.54,527,937.66,143.87,15.24,0.635,207903,513460,0.405,1,0,1,5,7.309,20,0,Restricted
274,192.168.20.232,87.144.59.207,7083,80,Tor,TLS1.2,ja3_2,1081.63,468,949.63,113.51,4.69,0.95,189921,545314,0.348,1,1,1,5,7.042,8,1,Suspicious
275,172.18.30.184,27.192.50.101,58277,443,HTTPS,TLS1.2,ja3_16,589.63,488,846.42,76.25,5.17,0.588,271249,469716,0.577,1,0,1,4,7.494,6,1,Restricted
276,172.20.34.246,68.124.237.195,14905,853,Tor,TLS1.2,ja3_16,333.96,144,455.16,114.12,28.13,0.422,51920,42865,1.211,0,0,0,0,3.953,7,0,Allowed
277,172.25.248.175,132.63.204.132,37205,1194,QUIC,TLS1.3,ja3_15,192.26,216,443.73,133.11,25.46,0.421,53582,77772,0.689,0,0,0,1,3.893,17,1,Allowed
278,192.168.48.18,132.175.39.203,34631,9050,DoH,TLS1.2,ja3_16,234.61,222,543.32,135.25,16.3,0.226,51961,79664,0.652,1,0,0,1,3.698,10,0,Allowed
279,192.168.237.66,113.17.194.233,4020,80,HTTPS,TLS1.2,ja3_1,196.03,73,543.33,149.04,26.11,0.316,27031,35641,0.758,1,0,0,2,3.794,8,1,Allowed
280,192.168.20.19,38.127.55.135,22642,853,DoH,TLS1.2,ja3_16,352.45,196,417.59,66.22,37.82,0.369,38438,56774,0.677,0,0,0,2,5.082,17,1,Allowed
281,192.168.252.227,202.134.254.113,64365,9050,DoH,TLS1.2,ja3_12,281.65,107,722.43,118.48,19.13,0.184,59869,79896,0.749,1,0,0,0,4.915,5,0,Allowed
282,172.26.9.53,5.84.215.110,13085,80,Tor,TLS1.2,ja3_17,853.96,377,975.79,119.52,17.84,0.617,160778,440972,0.365,1,1,1,3,7.279,1,0,Restricted
283,192.168.94.168,23.120.82.199,51115,443,DoH,TLS1.2,ja3_8,947.49,440,1080.28,66.65,10.48,0.815,236144,556718,0.424,1,1,0,13,6.997,2,0,Suspicious
284,172.21.106.170,186.0.46.204,25482,443,VPN,TLS1.3,ja3_16,294.63,234,578.73,94.95,28.41,0.244,65834,145943,0.451,1,0,0,1,3.765,0,0,Allowed
285,172.24.201.118,213.213.245.239,1800,443,VPN,TLS1.3,ja3_18,430.7,373,728.12,118.08,17.1,0.777,151813,274547,0.553,1,1,1,5,6.867,9,0,Restricted
286,10.160.37.4,126.108.36.175,53857,853,TLS,TLS1.2,ja3_17,443.86,483,997.76,129.97,8.99,0.562,369197,620640,0.595,1,1,1,5,6.864,4,0,Restricted
287,172.28.160.126,94.215.17.135,54449,1194,QUIC,TLS1.3,ja3_3,343.07,131,629.95,126.45,23.58,0.384,46852,82528,0.568,1,0,0,1,4.418,11,1,Allowed
288,192.168.216.169,214.227.200.49,46718,853,QUIC,TLS1.2,ja3_2,298.89,107,587.25,95.86,33.06,0.332,30413,51828,0.587,0,0,0,2,3.543,2,1,Allowed
289,10.247.35.109,46.105.219.239,4701,443,Tor,TLS1.2,ja3_3,343.42,238,608.98,83.64,24.05,0.303,99750,182794,0.546,1,0,0,0,3.698,15,1,Allowed
290,192.168.103.183,212.238.125.231,38107,443,VPN,TLS1.2,ja3_8,487.87,251,1035.94,73.71,11.04,0.887,194770,328275,0.593,1,1,1,3,6.206,6,1,Restricted
