user,pc,Rapid_file_access,Out_of_Working_Hours
1626,2049,0,ANOMALY
2123,5129,0,BENIGN
386,2161,0,BENIGN
3282,1815,0,BENIGN
475,4766,0,BENIGN
418,9945,0,ANOMALY
3601,5661,0,BENIGN
955,9653,0,BENIGN
4972,4239,0,BENIGN
4859,9272,0,BENIGN
1206,3804,0,BENIGN
4760,9031,0,BENIGN
4121,1869,0,BENIGN
1991,6526,0,BENIGN
4806,8741,0,BENIGN
3573,5694,0,BENIGN
4381,9998,0,BENIGN
4159,2934,0,BENIGN
4758,6172,0,BENIGN
2714,1703,0,BENIGN
2204,3523,0,BENIGN
3121,3639,0,ANOMALY
967,7159,0,BENIGN
4945,4909,0,ANOMALY
3433,2164,0,BENIGN
689,1619,0,BENIGN
4244,8982,0,BENIGN
3702,4066,0,BENIGN
342,5872,0,BENIGN
1725,9638,0,BENIGN
4423,3337,0,BENIGN
1793,9400,0,BENIGN
1760,6594,0,BENIGN
3213,3460,0,BENIGN
990,7820,1,BENIGN
2263,6546,0,BENIGN
2483,4442,0,BENIGN
952,3711,0,BENIGN
723,2291,0,BENIGN
3390,6374,0,BENIGN
2080,3655,0,BENIGN
2718,7513,0,BENIGN
2333,8394,0,BENIGN
3377,1704,0,ANOMALY
4525,1825,0,BENIGN
1501,1376,0,ANOMALY
286,1972,0,BENIGN
3496,5213,0,BENIGN
2066,1443,0,BENIGN
769,8519,0,BENIGN
3058,1754,0,BENIGN
4290,5735,0,BENIGN
2162,6396,0,BENIGN
3294,4465,0,BENIGN
947,3711,0,BENIGN
4927,3407,0,ANOMALY
3336,9814,0,BENIGN
4151,6588,0,BENIGN
4896,7104,0,BENIGN
4874,6747,0,BENIGN
1482,2723,0,BENIGN
1902,8224,0,BENIGN
3452,2919,0,BENIGN
4065,1918,0,BENIGN
55,5215,0,BENIGN
1824,1581,0,BENIGN
3463,4881,0,BENIGN
3080,4909,0,BENIGN
833,2999,0,BENIGN
4409,1400,0,BENIGN
2807,4648,0,BENIGN
2491,6445,0,BENIGN
328,3628,0,BENIGN
3311,2656,0,BENIGN
3301,1620,0,BENIGN
3676,1246,0,ANOMALY
3055,6212,0,BENIGN
2144,4339,0,BENIGN
1312,7758,0,BENIGN
3192,8086,0,BENIGN
2539,4010,0,BENIGN
3984,5719,0,BENIGN
4548,3368,0,BENIGN
165,2839,0,BENIGN
4278,3903,0,BENIGN
823,7205,0,BENIGN
944,5395,0,BENIGN
4426,6767,0,BENIGN
775,4691,0,BENIGN
2199,8470,0,BENIGN
3157,4841,0,BENIGN
4243,5348,0,BENIGN
3696,7621,0,BENIGN
3453,2392,0,BENIGN
915,7060,0,BENIGN
1309,5255,0,BENIGN
4178,5300,0,BENIGN
514,4338,0,BENIGN
1921,6487,0,BENIGN
3595,4514,0,BENIGN
4842,1759,0,BENIGN
1410,9621,0,BENIGN
4803,7793,0,BENIGN
4567,3459,0,BENIGN
3191,6273,0,BENIGN
4492,2718,0,BENIGN
1556,6423,0,BENIGN
805,2308,0,ANOMALY
1280,2050,0,BENIGN
3578,6479,0,ANOMALY
2902,3249,0,ANOMALY
1388,3809,0,BENIGN
4689,3921,1,BENIGN
2762,5676,0,BENIGN
2680,5041,0,BENIGN
2107,3417,0,BENIGN
4224,1532,0,BENIGN
4832,9167,0,BENIGN
2769,2469,0,BENIGN
3954,8292,1,BENIGN
3187,9961,0,BENIGN
3281,8142,0,BENIGN
2574,7000,0,BENIGN
4617,8081,0,BENIGN
2600,5649,0,BENIGN
4034,7931,0,BENIGN
237,4424,0,BENIGN
1305,2091,0,BENIGN
3431,8849,0,BENIGN
1302,5654,1,BENIGN
2542,1260,0,BENIGN
2052,6936,0,BENIGN
442,5370,0,ANOMALY
2077,5301,0,BENIGN
3181,8207,0,BENIGN
2658,6819,0,ANOMALY
3799,1092,0,ANOMALY
805,6161,0,BENIGN
75,8632,0,BENIGN
2176,7208,0,BENIGN
3925,9556,0,BENIGN
2090,5916,0,BENIGN
41,4718,0,BENIGN
2082,7125,0,BENIGN
4684,2924,0,BENIGN
1623,4095,0,BENIGN
342,7683,0,BENIGN
4053,6181,0,BENIGN
2075,3538,0,BENIGN
646,3276,1,BENIGN
4827,9194,0,BENIGN
4264,1910,0,BENIGN
610,1306,0,BENIGN
455,7575,0,BENIGN
2954,5231,0,BENIGN
1709,7028,0,BENIGN
3473,7658,0,BENIGN
2970,7336,0,BENIGN
3029,1872,0,BENIGN
4798,2141,0,BENIGN
2682,1665,0,BENIGN
3630,9400,0,BENIGN
4226,1951,0,BENIGN
3068,5722,0,BENIGN
1387,5008,0,BENIGN
3777,7655,0,BENIGN
2867,7190,0,ANOMALY
4789,1771,1,BENIGN
3364,5030,0,BENIGN
4890,8859,0,ANOMALY
4125,1521,0,BENIGN
149,4355,0,BENIGN
3851,2400,0,BENIGN
2059,4723,0,BENIGN
1137,7579,0,BENIGN
187,4247,0,BENIGN
2855,2858,0,BENIGN
1251,5781,0,BENIGN
1334,5064,0,BENIGN
4194,3398,0,ANOMALY
4151,1142,1,BENIGN
2712,6062,0,BENIGN
4854,4469,0,BENIGN
4502,4695,0,BENIGN
1786,1717,0,BENIGN
751,1642,0,BENIGN
1763,3548,0,ANOMALY
3921,9561,0,BENIGN
4461,4650,0,BENIGN
482,8549,0,BENIGN
154,9978,0,BENIGN
1525,1949,0,ANOMALY
2121,6444,0,ANOMALY
2344,1521,0,BENIGN
1241,7632,0,BENIGN
61,7048,0,BENIGN
939,1354,0,BENIGN
1640,2482,0,ANOMALY
4121,7994,0,BENIGN
4227,3215,0,BENIGN
3570,5716,0,BENIGN
1253,9619,0,BENIGN
4204,6821,0,BENIGN
172,3537,0,BENIGN
1459,7339,0,BENIGN
3550,9736,0,BENIGN
4198,5919,0,BENIGN
2323,8075,1,BENIGN
1637,4765,0,BENIGN
3116,9850,0,BENIGN
4091,8082,0,BENIGN
3005,3827,0,BENIGN
330,3058,0,BENIGN
3641,8749,0,BENIGN
3895,1730,1,BENIGN
4108,2832,0,BENIGN
1342,9600,0,BENIGN
3664,7505,0,BENIGN
216,8170,0,BENIGN
339,5179,0,BENIGN
4063,7299,0,BENIGN
2709,8830,0,BENIGN
3153,5802,0,BENIGN
1751,7057,1,BENIGN
2422,7615,0,ANOMALY
710,7762,0,BENIGN
3727,6543,0,BENIGN
3643,9325,0,BENIGN
3994,5883,0,BENIGN
489,8050,0,BENIGN
47,5959,0,ANOMALY
3360,1666,0,BENIGN
4874,1276,0,BENIGN
4807,1881,0,BENIGN
401,3060,1,BENIGN
3991,3082,0,BENIGN
3158,7702,0,BENIGN
4346,1158,0,BENIGN
391,6229,0,BENIGN
3854,8956,0,BENIGN
4431,8514,0,BENIGN
629,8803,0,BENIGN
4233,3526,0,BENIGN
2931,9302,1,BENIGN
1522,8803,0,BENIGN
827,7574,1,BENIGN
4823,9733,0,ANOMALY
1501,2138,0,BENIGN
3295,8257,0,BENIGN
2420,4283,0,ANOMALY
935,8762,0,BENIGN
3043,8896,1,BENIGN
4498,3419,0,BENIGN
1467,2756,0,ANOMALY
3562,3306,0,BENIGN
615,8630,0,BENIGN
1183,7263,0,BENIGN
3224,6008,0,ANOMALY
2668,6247,0,BENIGN
131,9914,0,BENIGN
2984,3570,0,BENIGN
4279,6807,0,BENIGN
4460,8812,0,ANOMALY
39,1324,0,BENIGN
3960,8487,0,ANOMALY
3588,6645,0,BENIGN
921,2945,0,BENIGN
2770,5486,0,BENIGN
4112,3430,0,BENIGN
493,4510,0,BENIGN
1132,1845,0,BENIGN
3522,1567,0,BENIGN
311,3179,0,BENIGN
739,3019,0,BENIGN
3242,4319,1,BENIGN
546,3320,0,BENIGN
2462,2646,0,BENIGN
4347,4909,0,BENIGN
4855,9015,0,ANOMALY
1805,4420,0,BENIGN
3213,1356,0,BENIGN
3811,8485,0,BENIGN
814,4081,0,BENIGN
4125,3280,0,BENIGN
2033,5131,0,BENIGN
4573,6123,0,BENIGN
4414,8422,0,ANOMALY
245,3787,0,BENIGN
4844,5209,0,BENIGN
4793,7540,0,BENIGN
272,1465,0,BENIGN
3512,2487,0,BENIGN
1772,5942,0,BENIGN
1263,5597,0,BENIGN
2425,5536,0,BENIGN
4362,1325,0,BENIGN
921,5162,0,BENIGN
3431,1303,0,BENIGN
4436,6067,0,BENIGN
4485,6024,0,BENIGN
2625,8715,0,BENIGN
3761,9340,0,BENIGN
2051,3631,0,BENIGN
3501,7391,0,BENIGN
1166,9287,0,BENIGN
376,3369,0,BENIGN
2034,1528,0,BENIGN
146,5675,0,BENIGN
4389,2663,0,BENIGN
432,4364,0,BENIGN
705,3341,0,BENIGN
2633,7656,0,BENIGN
4495,5905,0,BENIGN
964,9884,1,BENIGN
2235,6950,0,BENIGN
2042,2360,0,BENIGN
1829,6127,0,BENIGN
2109,6562,0,BENIGN
4069,9730,0,ANOMALY
939,6777,0,BENIGN
4806,4925,0,BENIGN
807,9463,0,ANOMALY
1464,9001,0,BENIGN
3416,2028,0,ANOMALY
11,7018,0,BENIGN
1869,2242,0,BENIGN
4868,9784,0,BENIGN
885,8119,0,BENIGN
3565,5210,1,BENIGN
1390,7406,0,BENIGN
3402,4377,0,BENIGN
4322,5071,0,BENIGN
825,2440,0,BENIGN
2266,4626,0,ANOMALY
937,1184,0,BENIGN
2801,5996,0,BENIGN
2554,9412,0,BENIGN
3846,9031,0,BENIGN
1797,6563,0,BENIGN
54,4188,0,BENIGN
727,3945,0,BENIGN
2737,7765,0,BENIGN
3171,3474,0,BENIGN
1914,7787,0,BENIGN
1597,9792,0,BENIGN
1915,5599,0,BENIGN
2467,7274,0,BENIGN
2738,5313,0,BENIGN
850,3218,0,BENIGN
2110,2152,0,BENIGN
3,1056,0,BENIGN
4256,1143,0,BENIGN
4070,8218,0,BENIGN
4877,9559,0,BENIGN
893,7361,0,BENIGN
2031,1615,1,BENIGN
3161,9062,0,BENIGN
2377,6977,0,BENIGN
4676,7984,0,BENIGN
1934,9890,0,BENIGN
1381,5971,0,ANOMALY
3682,6781,0,BENIGN
1291,1944,0,BENIGN
1641,8078,0,BENIGN
2683,2746,0,BENIGN
988,6783,0,BENIGN
1219,7907,0,BENIGN
1356,9625,0,BENIGN
4266,3926,0,BENIGN
4617,2089,0,BENIGN
4136,3957,0,BENIGN
1561,3612,0,BENIGN
1419,7047,0,BENIGN
955,7249,1,BENIGN
984,4759,0,BENIGN
975,8718,0,BENIGN
4134,5263,0,BENIGN
3973,2902,0,BENIGN
914,3567,0,ANOMALY
4550,9075,0,BENIGN
37,3994,0,BENIGN
3388,6229,0,BENIGN
1712,3010,0,BENIGN
3021,8377,0,BENIGN
796,1830,0,BENIGN
4037,1048,0,BENIGN
4689,5210,0,BENIGN
3112,2178,1,BENIGN
1325,6768,0,BENIGN
318,8878,0,BENIGN
2397,1070,0,BENIGN
2163,8686,0,ANOMALY
2746,8879,0,BENIGN
1592,6455,0,BENIGN
3112,9258,0,BENIGN
3931,6612,0,BENIGN
1997,6769,0,BENIGN
1313,2777,0,BENIGN
1286,8380,0,ANOMALY
4312,3228,0,BENIGN
2384,9804,0,BENIGN
3240,9888,0,BENIGN
2140,7746,0,BENIGN
1705,7391,0,BENIGN
363,3406,0,BENIGN
2605,9440,0,BENIGN
1717,1637,0,ANOMALY
4452,9090,0,BENIGN
4287,1949,0,BENIGN
3739,4587,0,BENIGN
2470,2111,0,BENIGN
4796,9367,0,BENIGN
557,1722,0,BENIGN
826,4842,0,ANOMALY
2809,4674,0,BENIGN
4522,5866,0,BENIGN
2720,1702,0,BENIGN
3509,3128,0,BENIGN
3742,5233,0,BENIGN
1575,3517,0,BENIGN
3999,2149,0,BENIGN
2130,2878,0,BENIGN
2404,1309,0,BENIGN
3330,4952,0,BENIGN
589,8728,0,BENIGN
2013,4049,0,BENIGN
1548,6766,0,BENIGN
295,7412,0,BENIGN
1986,5865,0,BENIGN
3118,1015,0,BENIGN
1691,1605,0,BENIGN
1137,5908,0,BENIGN
2065,9006,0,BENIGN
4456,7412,0,BENIGN
4796,9605,0,BENIGN
4544,5120,0,BENIGN
4771,9507,0,ANOMALY
1008,5666,0,BENIGN
2515,5820,0,BENIGN
3527,8835,0,BENIGN
4682,2849,0,BENIGN
1248,2953,0,BENIGN
3903,9580,0,BENIGN
1436,3769,0,BENIGN
572,4046,0,BENIGN
2383,8594,0,ANOMALY
1246,7840,0,BENIGN
2085,6066,0,BENIGN
278,3415,0,BENIGN
1888,3389,0,BENIGN
4580,6924,0,BENIGN
1266,9495,0,BENIGN
4827,1763,0,BENIGN
1041,8541,0,BENIGN
918,1815,0,BENIGN
886,7255,0,BENIGN
2753,1877,1,BENIGN
22,8173,0,BENIGN
4570,8073,0,BENIGN
3192,5798,0,BENIGN
2354,7989,1,BENIGN
4800,6039,0,BENIGN
687,7324,0,BENIGN
285,3823,0,BENIGN
4812,6287,0,BENIGN
3748,4285,0,BENIGN
763,8433,0,BENIGN
2429,7174,0,BENIGN
2508,5826,0,ANOMALY
29,4664,0,BENIGN
907,1497,0,BENIGN
3105,8641,0,BENIGN
4000,5643,0,BENIGN
2995,6056,0,BENIGN
2507,1131,0,BENIGN
4666,6443,0,BENIGN
3610,1857,0,BENIGN
3554,9712,0,ANOMALY
1454,9221,0,BENIGN
4834,7147,0,BENIGN
3357,5604,0,BENIGN
516,2558,0,BENIGN
39,1015,0,BENIGN
3343,4605,0,BENIGN
887,2607,1,BENIGN
2845,6935,0,BENIGN
2205,3016,0,BENIGN
1099,4574,0,BENIGN
1824,8274,0,BENIGN
3202,4791,0,BENIGN
3156,7406,0,BENIGN
3094,2088,1,BENIGN
3531,2361,0,BENIGN
3779,5473,0,BENIGN
2897,6294,0,BENIGN
3454,8106,0,BENIGN
3512,8319,0,BENIGN
989,9667,0,BENIGN
4117,9520,0,BENIGN
4965,2186,1,BENIGN
4027,4414,1,BENIGN
4180,6486,1,BENIGN
1683,4536,0,BENIGN
4666,2773,1,BENIGN
3964,6415,0,BENIGN
934,3558,0,BENIGN
3599,6907,0,BENIGN
3234,6079,0,BENIGN
1981,7724,1,BENIGN
1856,6420,0,BENIGN
3057,4291,0,BENIGN
793,4524,0,BENIGN
792,4504,0,BENIGN
1810,9998,0,BENIGN
2256,6989,0,BENIGN
3611,3666,0,BENIGN
1608,9596,0,BENIGN
985,8140,0,BENIGN
3677,9785,0,BENIGN
3381,7895,0,BENIGN
520,5107,0,BENIGN
591,4280,0,BENIGN
1051,3212,0,ANOMALY
3634,9078,0,BENIGN
4445,8601,0,BENIGN
960,1613,0,BENIGN
693,1868,0,BENIGN
3900,1811,0,BENIGN
4474,5862,0,BENIGN
2947,5177,0,BENIGN
527,2744,0,BENIGN
3225,3256,0,BENIGN
2254,8612,0,BENIGN
3345,9713,0,BENIGN
3966,8196,0,BENIGN
1876,6423,0,BENIGN
1764,6089,0,BENIGN
521,7608,0,BENIGN
1017,2469,0,BENIGN
117,3675,0,ANOMALY
2434,2513,1,BENIGN
584,5876,0,BENIGN
395,2451,0,ANOMALY
3789,5654,0,BENIGN
2769,4007,1,BENIGN
4168,4124,0,BENIGN
3861,2753,0,BENIGN
274,2612,0,ANOMALY
2014,4275,0,BENIGN
4434,9747,0,BENIGN
1390,3049,0,BENIGN
3567,1824,0,BENIGN
4703,4030,0,BENIGN
166,2081,0,ANOMALY
1568,6299,1,BENIGN
729,1492,0,BENIGN
2044,5764,0,BENIGN
4198,8202,0,BENIGN
3497,9266,0,BENIGN
779,4360,0,BENIGN
214,9562,0,BENIGN
3763,5682,0,BENIGN
1577,1328,0,BENIGN
2449,9968,0,BENIGN
2937,5674,0,ANOMALY
3118,5316,0,BENIGN
592,6803,0,BENIGN
2721,4325,0,BENIGN
714,9379,0,ANOMALY
936,2214,0,BENIGN
4338,8556,0,BENIGN
2,9722,0,BENIGN
2849,4136,0,BENIGN
4045,7618,0,BENIGN
1950,6265,0,BENIGN
918,8089,1,BENIGN
3175,8965,0,BENIGN
2242,9708,0,BENIGN
90,7569,0,BENIGN
1710,2491,0,BENIGN
2170,6213,0,BENIGN
4239,5228,0,BENIGN
3042,8508,0,BENIGN
106,5409,0,BENIGN
887,1590,0,BENIGN
428,8379,0,ANOMALY
1896,4056,0,ANOMALY
317,3206,0,BENIGN
635,3708,0,BENIGN
1926,6981,0,BENIGN
2057,6722,0,ANOMALY
3145,1747,0,BENIGN
2271,9992,0,BENIGN
1440,7553,0,BENIGN
553,2497,0,ANOMALY
716,2379,0,BENIGN
3912,9871,0,BENIGN
1714,8360,0,BENIGN
3390,4770,0,BENIGN
1108,4342,0,BENIGN
4207,2546,0,ANOMALY
251,4126,0,BENIGN
2431,6889,0,BENIGN
2055,7208,0,BENIGN
459,9875,0,BENIGN
208,2295,0,BENIGN
900,2385,0,BENIGN
3462,1942,0,BENIGN
3386,4280,0,ANOMALY
22,2033,0,BENIGN
410,3786,0,BENIGN
895,3233,0,BENIGN
515,2620,0,BENIGN
4905,4535,0,BENIGN
4970,4205,0,BENIGN
4110,3882,0,ANOMALY
2135,1170,0,BENIGN
3596,9140,0,BENIGN
2957,4897,0,ANOMALY
1561,5122,0,BENIGN
1267,6109,1,ANOMALY
2170,3837,0,BENIGN
3639,9599,0,BENIGN
750,6228,0,BENIGN
3428,5169,0,BENIGN
4781,7721,1,BENIGN
1928,1679,0,BENIGN
3805,8429,0,BENIGN
3703,6487,0,ANOMALY
2357,1236,0,BENIGN
4791,7804,0,BENIGN
2336,3423,1,BENIGN
307,2032,0,BENIGN
3666,7339,0,BENIGN
1990,3940,0,BENIGN
662,6409,0,ANOMALY
4645,4132,0,BENIGN
312,8080,0,BENIGN
2921,5942,1,BENIGN
1083,7961,0,BENIGN
2972,8730,0,BENIGN
755,1633,0,BENIGN
4131,7822,0,BENIGN
4541,5103,1,BENIGN
353,7487,0,BENIGN
903,4446,0,BENIGN
3889,6738,0,BENIGN
159,4098,0,BENIGN
1978,9097,0,BENIGN
957,6476,0,BENIGN
2072,9253,0,BENIGN
404,6181,0,BENIGN
4612,2817,1,BENIGN
2780,9824,0,ANOMALY
1388,5887,0,BENIGN
3454,3598,0,BENIGN
956,3653,0,BENIGN
1713,2454,0,BENIGN
4704,2138,0,BENIGN
1274,6807,0,BENIGN
3812,4192,0,BENIGN
2626,7116,0,BENIGN
2383,4759,0,ANOMALY
1442,4029,0,BENIGN
2980,6095,0,BENIGN
1798,1063,0,BENIGN
4391,2345,0,BENIGN
4010,1974,0,ANOMALY
4851,5161,0,BENIGN
1395,6962,0,BENIGN
4282,9649,0,BENIGN
1270,7596,0,BENIGN
4733,4330,0,BENIGN
3715,2740,1,BENIGN
530,7055,0,BENIGN
3624,7321,0,BENIGN
2959,2954,0,BENIGN
2915,1279,0,BENIGN
4890,3391,0,BENIGN
3592,7439,0,BENIGN
2148,1961,1,BENIGN
4574,7827,0,BENIGN
3370,2217,1,BENIGN
940,9566,0,BENIGN
526,7007,0,BENIGN
2,5130,0,BENIGN
375,2392,0,BENIGN
2341,3076,0,BENIGN
4006,9966,0,BENIGN
3053,5316,1,BENIGN
4649,7196,0,BENIGN
2366,5589,0,BENIGN
1526,9142,0,ANOMALY
4477,7260,0,BENIGN
1647,9471,0,BENIGN
14,8897,0,BENIGN
4600,5841,0,BENIGN
2279,8161,0,BENIGN
3156,2059,0,BENIGN
130,2922,0,BENIGN
3815,7101,0,ANOMALY
4934,5592,0,BENIGN
3217,7349,0,ANOMALY
2939,3473,0,BENIGN
3929,9108,0,ANOMALY
2041,9096,0,BENIGN
28,7748,0,BENIGN
2114,5549,0,BENIGN
1253,1594,0,BENIGN
4357,6452,1,BENIGN
2047,1506,0,BENIGN
4556,5889,0,BENIGN
4024,8637,0,BENIGN
4397,9212,0,BENIGN
3375,2399,0,BENIGN
3467,4201,0,BENIGN
3082,8854,0,ANOMALY
3779,7763,0,BENIGN
630,8962,0,BENIGN
270,6190,0,BENIGN
2640,6681,0,BENIGN
1994,4678,0,BENIGN
2892,1336,0,BENIGN
4958,2667,0,BENIGN
3433,1909,0,BENIGN
1281,9467,0,BENIGN
2361,9204,0,BENIGN
576,6122,0,BENIGN
1308,9153,0,BENIGN
3193,1973,0,BENIGN
3179,5270,0,BENIGN
2735,2408,0,BENIGN
2213,3288,0,BENIGN
2353,9738,0,BENIGN
3569,2218,0,BENIGN
1656,2420,0,ANOMALY
1580,4377,0,BENIGN
2204,8501,0,BENIGN
1391,5098,0,BENIGN
1743,3738,0,BENIGN
1926,8619,0,BENIGN
620,2842,0,BENIGN
1275,9938,0,BENIGN
957,3816,0,BENIGN
1940,1494,1,BENIGN
3954,7560,0,BENIGN
2382,6510,0,BENIGN
969,4444,0,BENIGN
1317,8543,0,BENIGN
1044,8562,0,BENIGN
282,4994,0,BENIGN
2845,8253,1,BENIGN
1059,1045,0,BENIGN
4294,3057,0,BENIGN
2533,1663,0,BENIGN
3829,5668,0,BENIGN
1009,3029,0,ANOMALY
1230,6717,0,BENIGN
1036,3696,0,BENIGN
4586,9831,0,BENIGN
276,3663,0,BENIGN
2741,3745,0,BENIGN
2290,6004,0,BENIGN
1240,7321,0,BENIGN
126,6125,0,BENIGN
4066,5948,0,ANOMALY
4313,5402,0,BENIGN
3869,4427,0,BENIGN
1209,6912,0,BENIGN
3250,1394,0,BENIGN
919,4597,0,ANOMALY
3924,1329,0,BENIGN
4404,1772,0,BENIGN
1970,9135,0,BENIGN
2794,2645,0,BENIGN
892,2787,0,BENIGN
4471,1999,0,ANOMALY
2034,2848,1,ANOMALY
1365,2561,0,BENIGN
129,1773,0,BENIGN
1015,8311,0,ANOMALY
1800,6179,0,BENIGN
4613,2803,1,BENIGN
1519,3050,0,BENIGN
4182,1747,0,BENIGN
1199,9125,0,BENIGN
3874,6860,0,BENIGN
2475,4973,0,BENIGN
3486,2615,0,BENIGN
4050,4754,0,BENIGN
3720,6506,0,ANOMALY
303,5221,0,BENIGN
3953,6291,0,ANOMALY
4684,6854,0,BENIGN
987,1216,0,BENIGN
1864,2359,0,BENIGN
4441,4774,0,ANOMALY
4910,6417,0,BENIGN
3073,5927,0,BENIGN
3125,5429,0,ANOMALY
1328,5606,0,BENIGN
2409,5478,0,BENIGN
3674,2896,0,BENIGN
3292,8366,0,BENIGN
4034,5427,0,BENIGN
704,6361,0,BENIGN
575,1641,0,BENIGN
3233,6346,0,BENIGN
4784,5729,0,BENIGN
2633,4627,0,BENIGN
3829,7594,0,BENIGN
3231,9387,0,ANOMALY
489,4275,0,BENIGN
1348,5050,0,BENIGN
3682,5553,0,BENIGN
3174,5925,0,BENIGN
4590,3304,0,BENIGN
1668,4343,0,ANOMALY
1638,3056,0,BENIGN
4115,3808,0,BENIGN
3554,8092,0,BENIGN
1001,8226,0,BENIGN
851,1886,0,BENIGN
1389,9584,0,BENIGN
3713,8720,0,BENIGN
1368,3446,0,BENIGN
822,4905,0,ANOMALY
455,7474,0,BENIGN
1625,4591,0,BENIGN
2773,3181,0,BENIGN
3727,6011,0,BENIGN
3148,6030,0,BENIGN
4090,1354,0,BENIGN
4807,3631,0,BENIGN
2191,2521,0,BENIGN
917,3672,0,BENIGN
3987,3337,0,BENIGN
2876,7968,0,BENIGN
1441,1628,0,BENIGN
4401,8162,0,BENIGN
736,3679,0,BENIGN
3569,6266,0,ANOMALY
3339,5422,0,BENIGN
3016,8463,0,BENIGN
2890,2126,0,BENIGN
962,2780,0,BENIGN
2990,7571,0,BENIGN
3849,9584,0,BENIGN
1027,1825,0,BENIGN
3866,8276,0,BENIGN
2864,3395,0,ANOMALY
2502,5145,0,BENIGN
1948,8059,0,ANOMALY
1178,6492,0,BENIGN
4761,8111,0,BENIGN
12,7792,0,BENIGN
4400,4551,0,BENIGN
3365,8711,0,BENIGN
3023,4628,0,BENIGN
3372,2565,0,BENIGN
2831,4667,0,BENIGN
43,7459,0,BENIGN
944,5096,0,BENIGN
2391,2019,0,BENIGN
2546,8928,0,BENIGN
2412,9254,0,BENIGN
4987,6965,0,BENIGN
1005,3269,0,BENIGN
21,9835,0,BENIGN
407,5721,0,BENIGN
1015,9408,0,BENIGN
4432,1195,0,BENIGN
1839,4273,0,BENIGN
3189,6110,0,ANOMALY
715,8401,0,ANOMALY
4147,4212,0,BENIGN
3855,3755,0,BENIGN
4420,2521,0,BENIGN
4885,6674,0,BENIGN
141,2080,0,ANOMALY
4566,6623,0,BENIGN
4883,1721,0,BENIGN
964,2562,0,BENIGN
373,1639,0,BENIGN
3636,5260,1,BENIGN
2542,6190,0,BENIGN
3611,4736,0,BENIGN
1693,8746,1,BENIGN
106,1089,0,BENIGN
1682,2251,0,BENIGN
4098,5703,0,BENIGN
4017,1348,0,BENIGN
2637,5052,0,BENIGN
2138,3941,0,BENIGN
3417,9437,0,BENIGN
4446,1271,0,BENIGN
3531,3030,0,BENIGN
1287,8836,0,BENIGN
3180,8041,0,BENIGN
3655,6175,0,BENIGN
2360,2126,0,BENIGN
445,5379,0,BENIGN
36,9708,0,BENIGN
1476,9052,0,BENIGN
3958,1611,0,BENIGN
1799,1749,0,BENIGN
1846,2856,0,BENIGN
1409,9591,0,ANOMALY
1709,2526,0,BENIGN
2939,7229,0,BENIGN
1301,9511,0,BENIGN
1244,9527,0,BENIGN
3977,3098,0,BENIGN
3098,8865,0,BENIGN
4617,1173,0,BENIGN
10,1500,0,BENIGN
2426,4646,0,ANOMALY
1661,7219,0,BENIGN
2632,3363,0,BENIGN
4816,8540,0,BENIGN
1073,2896,0,BENIGN
3226,6759,0,BENIGN
4955,2778,0,BENIGN
1317,4057,0,BENIGN
4146,6190,0,BENIGN
3684,7997,0,BENIGN
3274,5747,0,BENIGN
146,1045,0,ANOMALY
3041,8758,0,BENIGN
1463,8053,0,BENIGN
4677,4201,0,BENIGN
1585,1455,0,BENIGN
483,3924,0,BENIGN
3180,8798,0,BENIGN
1250,1965,0,ANOMALY
4769,5964,0,BENIGN
631,2528,0,BENIGN
662,3976,0,BENIGN
3504,4071,0,BENIGN
2853,5869,0,BENIGN
2467,7387,1,BENIGN
988,3521,0,BENIGN
1547,7525,0,BENIGN
650,2126,0,BENIGN
969,7632,0,BENIGN
2638,6773,0,BENIGN
1101,8716,0,BENIGN
441,4404,0,BENIGN
770,5492,0,BENIGN
1344,3343,0,ANOMALY
4359,1106,0,BENIGN
3730,4154,0,BENIGN
3907,5053,0,BENIGN
1578,5801,0,BENIGN
4009,7139,0,BENIGN
3352,6580,1,BENIGN
4796,1214,0,BENIGN
2350,6400,0,BENIGN
3603,7875,0,BENIGN
1242,5289,0,BENIGN
1126,5253,1,BENIGN
2602,9656,0,BENIGN
1191,7247,0,BENIGN
4132,7177,0,BENIGN
4840,8269,0,BENIGN
4449,3372,0,BENIGN
73,7834,0,ANOMALY
1915,9783,0,BENIGN
2473,7617,0,BENIGN
3047,6150,0,BENIGN
708,9102,0,ANOMALY
1805,5158,0,BENIGN
3714,8727,1,BENIGN
2565,6206,0,BENIGN
2476,1303,0,BENIGN
3611,1333,0,BENIGN
4256,5506,0,BENIGN
2824,3331,0,BENIGN
1736,5561,0,BENIGN
1586,1079,0,BENIGN
67,4763,0,BENIGN
3062,6196,0,BENIGN
2429,1732,0,BENIGN
4154,4976,0,BENIGN
342,6659,0,BENIGN
2775,2384,0,BENIGN
2818,3124,1,BENIGN
2662,7652,0,ANOMALY
1233,6283,0,BENIGN
3875,8176,0,BENIGN
2402,7605,0,BENIGN
1495,6707,0,ANOMALY
4212,3292,0,BENIGN
662,9376,0,BENIGN
3884,1997,0,BENIGN
3620,5664,0,BENIGN
1869,3357,0,BENIGN
2335,6491,0,BENIGN
3375,2679,0,BENIGN
1017,6715,0,BENIGN
4407,5886,0,BENIGN
208,8440,0,BENIGN
2666,7821,0,BENIGN
2494,4527,0,BENIGN
633,7813,0,BENIGN
2103,3745,0,BENIGN
